 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
"18","1.146893819","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.19? Tell 192.168.1.108","18","60","Nov 15, 2023 14:42:31.247522534 +03","1700048551.247522534","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19","1.146893838","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.20? Tell 192.168.1.108","19","60","Nov 15, 2023 14:42:31.247522553 +03","1700048551.247522553","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20","1.146893859","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.21? Tell 192.168.1.108","20","60","Nov 15, 2023 14:42:31.247522574 +03","1700048551.247522574","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21","1.146893876","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.22? Tell 192.168.1.108","21","60","Nov 15, 2023 14:42:31.247522591 +03","1700048551.247522591","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","1.146893896","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.108","22","60","Nov 15, 2023 14:42:31.247522611 +03","1700048551.247522611","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","1.146893914","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.24? Tell 192.168.1.108","23","60","Nov 15, 2023 14:42:31.247522629 +03","1700048551.247522629","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24","1.147053825","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.25? Tell 192.168.1.108","24","60","Nov 15, 2023 14:42:31.247682540 +03","1700048551.247682540","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","1.163704233","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.28? Tell 192.168.1.108","25","60","Nov 15, 2023 14:42:31.264332948 +03","1700048551.264332948","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","1.163704556","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.29? Tell 192.168.1.108","26","60","Nov 15, 2023 14:42:31.264333271 +03","1700048551.264333271","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27","1.195199234","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.32? Tell 192.168.1.108","27","60","Nov 15, 2023 14:42:31.295827949 +03","1700048551.295827949","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28","1.195199875","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.33? Tell 192.168.1.108","28","60","Nov 15, 2023 14:42:31.295828590 +03","1700048551.295828590","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29","1.195199906","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.34? Tell 192.168.1.108","29","60","Nov 15, 2023 14:42:31.295828621 +03","1700048551.295828621","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30","1.198582264","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.37? Tell 192.168.1.108","30","60","Nov 15, 2023 14:42:31.299210979 +03","1700048551.299210979","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31","1.198582339","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.38? Tell 192.168.1.108","31","60","Nov 15, 2023 14:42:31.299211054 +03","1700048551.299211054","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32","1.198582356","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.39? Tell 192.168.1.108","32","60","Nov 15, 2023 14:42:31.299211071 +03","1700048551.299211071","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33","1.198582373","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.40? Tell 192.168.1.108","33","60","Nov 15, 2023 14:42:31.299211088 +03","1700048551.299211088","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34","1.198582390","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.41? Tell 192.168.1.108","34","60","Nov 15, 2023 14:42:31.299211105 +03","1700048551.299211105","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35","1.198582432","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.42? Tell 192.168.1.108","35","60","Nov 15, 2023 14:42:31.299211147 +03","1700048551.299211147","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36","1.215978028","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.45? Tell 192.168.1.108","36","60","Nov 15, 2023 14:42:31.316606743 +03","1700048551.316606743","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37","1.215978337","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.46? Tell 192.168.1.108","37","60","Nov 15, 2023 14:42:31.316607052 +03","1700048551.316607052","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","1.245438101","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.49? Tell 192.168.1.108","38","60","Nov 15, 2023 14:42:31.346066816 +03","1700048551.346066816","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","1.245438450","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.50? Tell 192.168.1.108","39","60","Nov 15, 2023 14:42:31.346067165 +03","1700048551.346067165","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","1.245438495","PcsCompu_37:96:63","Broadcast","ARP","60","Who has 192.168.1.51? Tell 192.168.1.108","40","60","Nov 15, 2023 14:42:31.346067210 +03","1700048551.346067210","eth:ethertype:arp","08:00:27:37:96:63","ff:ff:ff:ff:ff:ff","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
No.,Time,Source,Destination,Protocol,Length,Info,frame number,frame length,Frame Time,Frame Time (Epoch),Frame Protocols,Ethernet Source,Ethernet Destination,Ethernet Type,IP Source,IP Destination,IP Length,IP TTL,IP Flags,IP Fragment Offset,IP Protocol,IP Version,IP DSCP Field,IP Checksum,TCP Source Port,TCP Destination Port,TCP Length,TCP Sequence Number,TCP Acknowledgment Number,TCP Flags,TCP SYN Flag,TCP ACK Flag,TCP FIN Flag,TCP RST Flag,TCP Window Size,TCP Checksum,TCP Stream,UDP Source Port,UDP Destination Port,UDP Length,UDP Checksum,ICMP Type,ICMP Checksum,HTTP Request Method,HTTP Request URI,HTTP Request Version,HTTP Full URI,HTTP Response Code,HTTP User-Agent,HTTP Content-Length,HTTP Content Type,HTTP Cookie,HTTP Host,HTTP Referer,HTTP Location,HTTP Authorization,HTTP Connection,DNS Query Name,DNS Query Type,deltatime
74723,17.654506875,192.168.1.108,192.168.1.104,TCP,515,[TCP Port numbers reused] 4437  >  0 [SYN] Seq=0 Win=512 Len=461,74723,515,"Mar  2, 2024 20:06:02.507971152 +03",1709399162.5079713,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,501.0,64.0,0x00,0.0,TCP,4.0,0x00,0x5822,4437.0,0.0,461.0,0.0,1216917782.0,0x002,Set,Not set,Not set,Not set,512.0,0xcf6b,34011.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1157427,257.238713524,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 59752  >  1 [SYN] Seq=0 Win=512 Len=447,1157427,501,"Mar  2, 2024 20:10:02.092177801 +03",1709399402.0921779,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0x311d,59752.0,1.0,447.0,0.0,27905861.0,0x002,Set,Not set,Not set,Not set,512.0,0x84a9,538338.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1031849,225.680196847,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 62500  >  1 [SYN] Seq=0 Win=512 Len=447,1031849,501,"Mar  2, 2024 20:09:30.533661124 +03",1709399370.5336611,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0x4de6,62500.0,1.0,447.0,0.0,1063285119.0,0x002,Set,Not set,Not set,Not set,512.0,0x2ed2,475548.0,,,,,,,,,,,,,,,,,,,,,,,0.0
880728,190.921027022,192.168.1.104,192.168.1.108,TCP,60,"1  >  52477 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",880728,60,"Mar  2, 2024 20:08:55.774491299 +03",1709399335.7744913,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,52477.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x0834,399987.0,,,,,,,,,,,,,,,,,,,,,,,1.7e-07
731968,158.621294593,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 43654  >  1 [SYN] Seq=0 Win=512 Len=447,731968,501,"Mar  2, 2024 20:08:23.474758870 +03",1709399303.4747589,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0xe6c3,43654.0,1.0,447.0,0.0,1506246983.0,0x002,Set,Not set,Not set,Not set,512.0,0x0656,325625.0,,,,,,,,,,,,,,,,,,,,,,,0.0
134206,28.891464731,192.168.1.108,192.168.1.104,TCP,641,[TCP Port numbers reused] 2598  >  0 [SYN] Seq=0 Win=512 Len=587,134206,641,"Mar  2, 2024 20:06:13.744929008 +03",1709399173.744929,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,627.0,64.0,0x00,0.0,TCP,4.0,0x00,0x4e2f,2598.0,0.0,587.0,0.0,1044637417.0,0x002,Set,Not set,Not set,Not set,512.0,0x7d7a,53669.0,,,,,,,,,,,,,,,,,,,,,,,0.0
324345,69.795587999,192.168.1.104,192.168.1.108,TCP,60,"0  >  1966 [RST, ACK] Seq=1 Ack=936 Win=0 Len=0",324345,60,"Mar  2, 2024 20:06:54.649052276 +03",1709399214.6490521,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,0.0,1966.0,0.0,1.0,936.0,0x014,Not set,Set,Not set,Set,0.0,0x9625,129770.0,,,,,,,,,,,,,,,,,,,,,,,0.000448533
51493,12.431520783,192.168.1.108,192.168.1.104,TCP,954,[TCP Retransmission] [TCP Port numbers reused] 2015  >  0 [SYN] Seq=0 Win=512 Len=900,51493,954,"Mar  2, 2024 20:05:57.284985060 +03",1709399157.284985,eth:ethertype:ip:tcp,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,940.0,64.0,0x00,0.0,TCP,4.0,0x00,0x1c86,2015.0,0.0,900.0,0.0,44889327.0,0x002,Set,Not set,Not set,Not set,512.0,0xa5cc,24104.0,,,,,,,,,,,,,,,,,,,,,,,0.945811916
734292,159.034467267,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 44807  >  1 [SYN] Seq=0 Win=512 Len=447,734292,501,"Mar  2, 2024 20:08:23.887931544 +03",1709399303.8879316,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0x1cad,44807.0,1.0,447.0,0.0,2098659496.0,0x002,Set,Not set,Not set,Not set,512.0,0xefac,326778.0,,,,,,,,,,,,,,,,,,,,,,,0.0
684617,148.160299402,192.168.1.104,192.168.1.108,TCP,60,"1  >  19968 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",684617,60,"Mar  2, 2024 20:08:13.013763679 +03",1709399293.0137637,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,19968.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x114c,301939.0,,,,,,,,,,,,,,,,,,,,,,,0.000540222
502327,111.081078276,192.168.1.104,192.168.1.108,TCP,60,"1  >  59897 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",502327,60,"Mar  2, 2024 20:07:35.934542553 +03",1709399255.9345424,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,59897.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xe7b4,210792.0,,,,,,,,,,,,,,,,,,,,,,,0.000360683
1198635,266.418488893,192.168.1.104,192.168.1.108,TCP,60,"1  >  14817 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",1198635,60,"Mar  2, 2024 20:10:11.271953170 +03",1709399411.271953,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,14817.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x3101,558941.0,,,,,,,,,,,,,,,,,,,,,,,0.000405776
1180424,263.056656038,192.168.1.104,192.168.1.108,TCP,60,"1  >  5713 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",1180424,60,"Mar  2, 2024 20:10:07.910120315 +03",1709399407.9101205,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,5713.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xd11f,549837.0,,,,,,,,,,,,,,,,,,,,,,,2.01e-07
62935,15.470130901,192.168.1.104,192.168.1.108,TCP,60,"[TCP ACKed unseen segment] 0  >  2677 [RST, ACK] Seq=1 Ack=963 Win=0 Len=0",62935,60,"Mar  2, 2024 20:06:00.323595178 +03",1709399160.3235953,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,0.0,2677.0,0.0,1.0,963.0,0x014,Not set,Set,Not set,Set,0.0,0x58ac,28915.0,,,,,,,,,,,,,,,,,,,,,,,0.000514711
438141,96.166783664,192.168.1.104,192.168.1.108,TCP,60,"1  >  27805 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",438141,60,"Mar  2, 2024 20:07:21.020247941 +03",1709399241.020248,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,27805.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x7797,178700.0,,,,,,,,,,,,,,,,,,,,,,,0.000474942
468978,103.068313588,192.168.1.104,192.168.1.108,TCP,60,"1  >  43224 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",468978,60,"Mar  2, 2024 20:07:27.921777865 +03",1709399247.9217777,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,43224.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xdfce,194119.0,,,,,,,,,,,,,,,,,,,,,,,2.2e-07
948960,205.904351279,192.168.1.104,192.168.1.108,TCP,60,"1  >  21056 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",948960,60,"Mar  2, 2024 20:09:10.757815556 +03",1709399350.7578156,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,21056.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xdb04,434104.0,,,,,,,,,,,,,,,,,,,,,,,9e-08
654497,143.46192694,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 4909  >  1 [SYN] Seq=0 Win=512 Len=447,654497,501,"Mar  2, 2024 20:08:08.315391217 +03",1709399288.3153913,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0xeedb,4909.0,1.0,447.0,0.0,1631941436.0,0x002,Set,Not set,Not set,Not set,512.0,0xb7aa,286880.0,,,,,,,,,,,,,,,,,,,,,,,0.0
239988,53.656339189,192.168.1.108,192.168.1.104,TCP,804,[TCP Port numbers reused] 2971  >  0 [SYN] Seq=0 Win=512 Len=750,239988,804,"Mar  2, 2024 20:06:38.509803466 +03",1709399198.5098033,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,790.0,64.0,0x00,0.0,TCP,4.0,0x00,0x6863,2971.0,0.0,750.0,0.0,248256953.0,0x002,Set,Not set,Not set,Not set,512.0,0x545b,98122.0,,,,,,,,,,,,,,,,,,,,,,,0.0
937858,203.109410163,192.168.1.104,192.168.1.108,TCP,60,"1  >  15505 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",937858,60,"Mar  2, 2024 20:09:07.962874440 +03",1709399347.9628744,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,15505.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x03bf,428553.0,,,,,,,,,,,,,,,,,,,,,,,0.000476962
607321,133.86257457,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 46860  >  1 [SYN] Seq=0 Win=512 Len=447,607321,501,"Mar  2, 2024 20:07:58.716038847 +03",1709399278.7160387,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0x162a,46860.0,1.0,447.0,0.0,449048785.0,0x002,Set,Not set,Not set,Not set,512.0,0xb31c,263293.0,,,,,,,,,,,,,,,,,,,,,,,0.0
512794,113.671267281,192.168.1.104,192.168.1.108,TCP,60,"1  >  65131 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",512794,60,"Mar  2, 2024 20:07:38.524731558 +03",1709399258.5247316,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,65131.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x13f0,216026.0,,,,,,,,,,,,,,,,,,,,,,,0.000490281
41521,9.811912292,192.168.1.108,192.168.1.104,TCP,466,[TCP Port numbers reused] 4431  >  0 [SYN] Seq=0 Win=512 Len=412,41521,466,"Mar  2, 2024 20:05:54.665376569 +03",1709399154.6653764,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,452.0,64.0,0x00,0.0,TCP,4.0,0x00,0xd1bb,4431.0,0.0,412.0,0.0,1932833756.0,0x002,Set,Not set,Not set,Not set,512.0,0x7736,20761.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1007438,219.937480092,192.168.1.104,192.168.1.108,TCP,60,"1  >  50294 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",1007438,60,"Mar  2, 2024 20:09:24.790944369 +03",1709399364.7909443,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,50294.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xf8c7,463342.0,,,,,,,,,,,,,,,,,,,,,,,1.71e-07
27624,7.010725895,192.168.1.108,192.168.1.104,TCP,87,[TCP Port numbers reused] 5147  >  0 [SYN] Seq=0 Win=512 Len=33,27624,87,"Mar  2, 2024 20:05:51.864190172 +03",1709399151.86419,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,73.0,64.0,0x00,0.0,TCP,4.0,0x00,0xb9a1,5147.0,0.0,33.0,0.0,1341175963.0,0x002,Set,Not set,Not set,Not set,512.0,0x0c8d,13811.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1039970,227.634108151,192.168.1.104,192.168.1.108,TCP,60,"1  >  1024 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",1039970,60,"Mar  2, 2024 20:09:32.487572428 +03",1709399372.4875724,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,1024.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0xb449,479610.0,,,,,,,,,,,,,,,,,,,,,,,2.01e-07
954098,207.159551129,192.168.1.104,192.168.1.108,TCP,60,"1  >  23625 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",954098,60,"Mar  2, 2024 20:09:12.013015406 +03",1709399352.0130155,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,23625.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x73af,436673.0,,,,,,,,,,,,,,,,,,,,,,,1.7e-07
403343,88.483501451,192.168.1.104,192.168.1.108,TCP,60,"1  >  10407 [RST, ACK] Seq=1 Ack=448 Win=0 Len=0",403343,60,"Mar  2, 2024 20:07:13.336965728 +03",1709399233.3369656,eth:ethertype:ip:tcp,08:00:27:4f:81:43,08:00:27:66:96:d4,IPv4,192.168.1.104,192.168.1.108,40.0,64.0,0x40,0.0,TCP,4.0,0x00,0xb6ab,1.0,10407.0,0.0,1.0,448.0,0x014,Not set,Set,Not set,Set,0.0,0x5886,161302.0,,,,,,,,,,,,,,,,,,,,,,,5.5595e-05
556836,123.818832315,192.168.1.108,192.168.1.104,TCP,501,[TCP Port numbers reused] 21622  >  1 [SYN] Seq=0 Win=512 Len=447,556836,501,"Mar  2, 2024 20:07:48.672296592 +03",1709399268.6722963,eth:ethertype:ip:tcp:data,08:00:27:66:96:d4,08:00:27:4f:81:43,IPv4,192.168.1.108,192.168.1.104,487.0,64.0,0x00,0.0,TCP,4.0,0x00,0xd0ce,21622.0,1.0,447.0,0.0,338493976.0,0x002,Set,Not set,Not set,Not set,512.0,0xff53,238055.0,,,,,,,,,,,,,,,,,,,,,,,0.0
