timestamp,url_length,path_length,query_length,param_count,header_count,payload_length,url_entropy,payload_entropy,alpha_ratio,digit_ratio,special_char_ratio,suspicious_chars_count,sql_keyword_count,xss_pattern_count,command_injection_count,path_traversal_count,is_malicious
1753549126.546424,82,45,25,1,9,100,0,0,0,0,3.9776402597121963,3.354173200190595,0.37,0.26,0.16,0,0
1753549126.546424,33,21,45,0,6,50,0,0,0,0,4.936965470783867,3.3960730770345,0.4,0.31,0.15,0,0
1753549126.5489762,93,42,15,5,3,323,4,3,1,2,3.157893809757987,3.7516198381287724,0.79,0.14,0.16,3,1
1753549126.5489762,65,10,35,0,9,25,0,0,0,0,4.036666846272776,4.735512658209609,0.38,0.23,0.18,0,0
1753549126.5489762,74,21,28,4,4,4,0,0,0,0,3.583742506604291,5.414526828536173,0.4,0.33,0.18,0,0
1753549126.5489762,66,16,5,4,4,394,2,5,1,0,4.459922171658375,5.973457522076583,0.36,0.17,0.06,5,1
1753549126.5489762,54,28,22,0,10,54,0,0,0,0,4.123673464251002,4.581261074937094,0.45,0.27,0.09,0,0
1753549126.5545003,45,50,28,5,3,14,0,0,0,0,3.112975927146989,5.175504605759534,0.62,0.12,0.18,0,0
1753549126.5545003,77,14,27,5,5,337,6,1,1,0,3.0062282317931204,4.204434158425546,0.63,0.28,0.18,1,1
1753549126.5545003,43,5,32,2,5,49,0,0,0,0,3.4483442426754363,5.159213146418622,0.51,0.37,0.08,0,0
1753549126.5545003,87,47,14,4,6,65,0,0,0,0,3.6336160565922757,3.896428322710019,0.78,0.25,0.15,0,0
1753549126.5545003,20,29,25,1,6,169,6,5,1,1,3.3412670788073457,5.180370522824315,0.8,0.34,0.13,3,1
1753549126.5545003,73,12,46,5,10,36,0,0,0,0,3.61546373590123,3.2560814145083246,0.76,0.2,0.1,0,0
1753549126.5545003,53,44,23,5,8,61,0,0,0,0,5.171552786926528,5.854121569892808,0.34,0.22,0.08,0,0
1753549126.5545003,79,10,44,2,6,95,5,4,2,1,5.518202577627747,4.807776107870478,0.4,0.31,0.19,5,1
1753549126.5545003,54,37,30,3,6,91,0,0,0,0,5.499845229890249,4.389043447641965,0.64,0.35,0.16,0,0
1753549126.5545003,44,35,42,3,3,34,0,0,0,0,4.060278279695481,3.0064694551723434,0.59,0.2,0.17,0,0
1753549126.5634205,85,23,13,1,6,12,3,5,3,2,5.672909684909353,4.596057174144498,0.53,0.26,0.12,5,1
1753549126.5634205,59,14,50,1,6,74,0,0,0,0,3.3391820064141178,3.4354376036842775,0.69,0.23,0.1,0,0
1753549126.5634205,77,29,8,0,10,77,0,0,0,0,4.112005084000998,3.2376322951110326,0.64,0.14,0.19,0,0
1753549126.5634205,43,24,49,0,7,245,6,2,1,0,4.58789662276349,5.071184154916834,0.45,0.18,0.19,5,1
1753549126.5634205,53,16,7,4,6,20,0,0,0,0,5.941805071457615,4.948376937919725,0.31,0.19,0.08,0,0
1753549126.5634205,48,19,4,0,9,47,0,0,0,0,5.90389970532892,3.363709569764527,0.52,0.35,0.05,0,0
1753549126.5634205,56,41,27,3,3,49,4,1,2,2,3.972374675900559,5.4685107286110135,0.54,0.12,0.08,4,1
1753549126.5715516,67,13,5,4,4,41,0,0,0,0,5.100877305286912,5.590869260892491,0.45,0.22,0.15,0,0
1753549126.5715516,77,29,43,1,9,83,0,0,0,0,4.239854444939011,4.93708369362326,0.37,0.32,0.15,0,0
1753549126.5715516,21,25,21,5,8,13,2,4,0,2,3.8840216242516235,5.125296856827333,0.32,0.36,0.16,2,1
1753549126.5715516,25,15,43,1,8,26,0,0,0,0,3.2062112268724787,5.704811945037507,0.78,0.31,0.12,0,0
1753549126.5715516,93,21,25,2,3,15,0,0,0,0,5.75299148823146,5.888101944274818,0.73,0.24,0.18,0,0
1753549126.5715516,34,43,3,5,3,128,6,4,3,2,5.762950717328355,4.282059189297744,0.74,0.17,0.17,1,1
1753549126.5715516,59,14,15,4,6,47,0,0,0,0,3.709257640214175,4.437415282119912,0.8,0.19,0.07,0,0
1753549126.5715516,28,30,1,3,5,85,0,0,0,0,3.622848613769369,3.125087412875498,0.58,0.32,0.1,0,0
1753549126.5793304,25,19,38,0,3,275,2,4,2,1,4.310963346216961,3.652896216899153,0.6,0.34,0.19,4,1
1753549126.5793304,59,48,11,3,9,40,0,0,0,0,3.288535641022964,4.879602509620771,0.64,0.14,0.09,0,0
1753549126.5793304,62,15,34,3,10,19,0,0,0,0,3.0648018859066175,5.144500299703896,0.42,0.32,0.1,0,0
1753549126.5793304,81,25,19,3,3,225,7,3,0,2,4.803313171812601,4.378055681533777,0.73,0.32,0.16,2,1
1753549126.5793304,98,23,1,2,6,98,0,0,0,0,3.6356335957683803,3.8506100787554414,0.52,0.19,0.09,0,0
1753549126.5793304,34,5,7,1,5,81,0,0,0,0,3.525033980855844,3.950555233147735,0.31,0.32,0.05,0,0
1753549126.587459,90,30,36,5,4,137,5,5,1,1,4.922185341060136,4.119128976969137,0.77,0.39,0.11,2,1
1753549126.587459,30,40,44,4,10,36,0,0,0,0,3.504722520432243,4.456748773074566,0.5,0.4,0.07,0,0
1753549126.587459,31,40,3,3,7,1,0,0,0,0,4.179276315867921,5.62350744823629,0.76,0.36,0.09,0,0
1753549126.587459,28,21,38,2,9,466,5,5,1,1,4.061607692913803,4.771866793763443,0.68,0.38,0.17,4,1
1753549126.587459,67,34,47,5,6,58,0,0,0,0,3.767806256542395,5.360418286154388,0.51,0.36,0.1,0,0
1753549126.587459,54,32,46,2,7,47,0,0,0,0,5.1878932253290335,4.9883292838689375,0.6,0.29,0.2,0,0
1753549126.587459,80,38,21,1,6,20,7,3,3,1,3.1837717547305573,3.9902308363120835,0.56,0.33,0.15,4,1
1753549126.587459,77,25,25,3,9,23,0,0,0,0,3.646807761183606,5.922959458048117,0.31,0.13,0.13,0,0
1753549126.587459,93,25,17,4,3,54,0,0,0,0,5.689011547273111,4.934132149487927,0.63,0.3,0.13,0,0
1753549126.5958002,47,30,9,1,4,315,7,4,3,1,5.043063349509126,3.809447505136963,0.65,0.39,0.13,2,1
1753549126.5958002,59,35,15,4,5,30,0,0,0,0,3.645163180912194,5.536888342642805,0.69,0.35,0.08,0,0
1753549126.5958002,35,14,18,0,9,83,0,0,0,0,4.286758794690313,5.688347414162203,0.71,0.12,0.06,0,0
1753549126.5958002,82,27,49,5,9,407,3,5,0,1,3.0010999029168053,4.424564794454579,0.76,0.16,0.08,2,1
1753549126.5958002,33,32,36,4,4,18,0,0,0,0,5.267497611097289,5.872212621333196,0.51,0.32,0.06,0,0
1753549126.6038516,66,14,34,4,5,45,0,0,0,0,4.5258484364291975,4.17135799747848,0.34,0.11,0.15,0,0
1753549126.6038516,21,28,11,2,4,125,2,5,1,1,4.283351946720664,3.769274677078781,0.53,0.12,0.16,2,1
1753549126.6038516,86,27,11,3,3,28,0,0,0,0,4.698231297729636,4.710406610758358,0.6,0.16,0.12,0,0
1753549126.6038516,31,8,18,5,6,77,0,0,0,0,5.544110288440686,5.535156135519581,0.52,0.14,0.08,0,0
1753549126.6038516,64,28,42,2,6,478,5,5,0,1,5.095586052564489,3.2323042907556294,0.37,0.24,0.09,2,1
1753549126.6038516,71,31,50,3,6,82,0,0,0,0,5.993880136483996,5.024245984225045,0.65,0.21,0.11,0,0
1753549126.6038516,52,17,43,4,9,95,0,0,0,0,4.840241969351248,5.546242415939319,0.35,0.39,0.08,0,0
1753549126.6038516,84,19,45,2,5,434,2,1,2,0,4.6223336846123,5.517373066818045,0.43,0.21,0.19,3,1
1753549126.6122177,25,20,44,3,10,13,0,0,0,0,4.628584655069882,4.096049607655992,0.78,0.12,0.2,0,0
1753549126.6122177,41,20,41,3,7,16,0,0,0,0,3.0827276020130667,4.495588837215288,0.7,0.17,0.19,0,0
1753549126.6122177,54,26,38,1,7,298,6,1,0,0,3.0021302284014375,4.011033857039519,0.64,0.31,0.17,4,1
1753549126.6122177,29,29,4,3,3,90,0,0,0,0,3.735683902903963,5.22846454455869,0.77,0.28,0.11,0,0
1753549126.6122177,90,6,16,2,7,11,0,0,0,0,3.2776533012876166,4.150940697606612,0.52,0.35,0.08,0,0
1753549126.6122177,53,18,3,0,3,212,5,3,2,1,3.932925583569316,4.197120427176104,0.8,0.39,0.19,4,1
1753549126.6122177,70,28,19,4,6,84,0,0,0,0,5.053466996972791,5.830844817861043,0.4,0.17,0.11,0,0
1753549126.6122177,50,24,9,1,9,25,0,0,0,0,3.6604906203531606,4.535256970031544,0.54,0.16,0.17,0,0
1753549126.6122177,90,30,32,4,6,227,3,2,1,0,5.324083874436675,4.571476320677907,0.45,0.33,0.09,4,1
1753549126.6202476,25,13,38,1,4,61,0,0,0,0,5.5623743308934,5.4089757032607855,0.63,0.19,0.13,0,0
1753549126.6202476,66,37,22,5,6,37,0,0,0,0,4.744048350214964,3.6669695859202296,0.68,0.39,0.14,0,0
1753549126.6202476,80,28,2,1,9,105,2,2,2,0,3.3914550123309093,4.539207730459829,0.55,0.15,0.09,5,1
1753549126.6202476,69,11,33,3,7,71,0,0,0,0,4.021122291136779,3.2553551595931762,0.57,0.25,0.2,0,0
1753549126.6202476,22,26,4,1,7,93,0,0,0,0,5.455280232888495,5.090390747622365,0.68,0.27,0.07,0,0
1753549126.6202476,81,14,1,1,3,500,2,3,3,2,3.3305762164452037,3.6395218453711466,0.42,0.37,0.2,5,1
1753549126.6202476,58,11,9,2,5,24,0,0,0,0,4.039401136417886,3.4488492956472823,0.51,0.35,0.14,0,0
1753549126.6202476,25,42,16,1,9,48,0,0,0,0,5.000072629809631,4.813410002115132,0.32,0.11,0.12,0,0
1753549126.628384,33,22,32,4,3,14,7,3,0,2,3.569892148202818,5.716919689780642,0.37,0.24,0.13,5,1
1753549126.6312726,90,7,42,3,9,3,0,0,0,0,3.2303281728909137,5.841063840943507,0.68,0.35,0.19,0,0
1753549126.6323462,93,22,9,2,8,2,0,0,0,0,3.7856973376645118,3.2779601837573398,0.59,0.14,0.16,0,0
1753549126.6323462,60,19,20,1,4,336,7,3,3,1,5.964706386560573,4.6040838905557795,0.66,0.25,0.18,1,1
1753549126.6350276,21,32,39,0,10,12,0,0,0,0,5.502265494581851,3.127236224508687,0.72,0.28,0.08,0,0
1753549126.6361625,21,45,7,5,8,34,0,0,0,0,4.825385293669364,3.7530681747756542,0.33,0.11,0.06,0,0
1753549126.63736,95,12,4,4,6,123,5,1,3,2,5.105281189142653,4.312742577971202,0.57,0.36,0.08,1,1
1753549126.63736,87,28,44,0,8,40,0,0,0,0,4.054419434062978,5.60937113786388,0.66,0.32,0.12,0,0
1753549126.63736,23,7,12,4,4,88,0,0,0,0,4.294378686704895,5.757020262362082,0.58,0.33,0.06,0,0
1753549126.63736,91,9,4,3,9,288,3,2,3,1,3.323498358161464,5.285091620600227,0.45,0.27,0.2,1,1
1753549126.63736,38,31,21,5,3,83,0,0,0,0,4.47389275506585,3.47064392195988,0.62,0.2,0.06,0,0
1753549126.6442654,76,26,38,3,5,43,0,0,0,0,3.5693078700310337,3.9282028162508795,0.78,0.2,0.13,0,0
1753549126.6442654,84,27,7,5,3,150,6,3,2,0,4.8775933367736,3.0163990031858705,0.57,0.14,0.18,1,1
1753549126.6442654,46,38,42,2,6,12,0,0,0,0,4.108911644561522,4.896030533828927,0.77,0.25,0.14,0,0
1753549126.6487062,84,42,24,2,4,42,0,0,0,0,4.978443652825041,3.2008547665645235,0.63,0.26,0.17,0,0
1753549126.6487062,22,36,27,2,6,221,4,4,2,2,3.6319639587967214,4.465438584228933,0.58,0.29,0.1,3,1
1753549126.651434,55,47,19,1,9,81,0,0,0,0,5.509449538257099,4.967573878544164,0.66,0.34,0.18,0,0
1753549126.6528318,45,7,19,0,5,24,0,0,0,0,5.4581905234315595,5.923377027184028,0.43,0.32,0.11,0,0
1753549126.6528318,36,47,27,0,5,173,4,3,2,0,3.8246845915027485,3.1110506979092323,0.55,0.34,0.1,2,1
1753549126.654698,21,16,46,3,7,76,0,0,0,0,3.646247245330922,4.659963454351711,0.31,0.13,0.1,0,0
1753549126.656711,79,44,26,3,6,79,0,0,0,0,5.689241964079573,5.29257216940079,0.79,0.17,0.08,0,0
1753549126.656711,46,19,48,0,5,434,5,1,3,1,5.052096753891348,3.404576169288333,0.66,0.22,0.18,2,1
1753549126.656711,26,10,25,3,4,27,0,0,0,0,4.298449895185019,5.433393200340916,0.74,0.23,0.16,0,0
1753549126.6587226,89,26,36,4,7,63,0,0,0,0,5.188676880135793,5.783113582959118,0.62,0.2,0.13,0,0
1753549126.6587226,66,35,1,3,4,381,2,3,2,2,5.827283429098425,4.302910142346355,0.56,0.12,0.13,3,1
1753549126.660474,91,39,20,3,7,65,0,0,0,0,5.50644803860009,3.27169601137583,0.33,0.12,0.11,0,0
1753549126.660474,51,10,19,4,5,32,0,0,0,0,4.8368778974654285,4.56926061194939,0.66,0.21,0.07,0,0
1753549126.660474,95,26,19,4,3,413,3,3,2,1,3.907404009251687,5.706717755749176,0.37,0.28,0.11,1,1
1753549126.660474,89,7,42,5,7,73,0,0,0,0,3.9305423299664395,5.4566887640278114,0.65,0.26,0.16,0,0
1753549126.660474,90,34,12,1,7,96,0,0,0,0,3.4703084162873323,4.13481208718725,0.46,0.3,0.12,0,0
1753549126.660474,71,5,49,4,6,437,6,2,2,1,3.3930845477583316,5.444159455987225,0.74,0.34,0.14,5,1
1753549126.660474,84,23,12,4,9,46,0,0,0,0,3.492106647344169,4.3946277600793895,0.45,0.17,0.07,0,0
1753549126.660474,91,21,39,3,7,84,0,0,0,0,5.807618512589124,5.144488270581739,0.57,0.31,0.09,0,0
1753549126.660474,53,18,14,5,10,76,7,5,2,0,3.565400781824681,4.020952885380419,0.32,0.34,0.17,3,1
1753549126.6689165,85,31,22,2,5,99,0,0,0,0,5.491912026330727,5.160114208180728,0.63,0.39,0.06,0,0
1753549126.6702652,35,7,32,1,7,22,0,0,0,0,5.016419834098988,5.446642886435608,0.78,0.18,0.18,0,0
1753549126.6702652,47,43,46,4,6,348,6,4,3,1,4.871900600515674,5.0475144020516165,0.64,0.39,0.12,5,1
1753549126.6702652,87,50,18,2,10,67,0,0,0,0,3.6663211822472164,5.578732787703444,0.5,0.1,0.14,0,0
1753549126.6702652,58,26,3,4,10,56,0,0,0,0,3.943134993747505,5.807600907178484,0.58,0.31,0.13,0,0
1753549126.6702652,66,39,9,4,6,462,3,3,3,2,4.867646064064637,3.0328079028456525,0.38,0.26,0.15,2,1
1753549126.6702652,51,18,36,3,8,77,0,0,0,0,5.647761669252096,4.428424772979746,0.54,0.14,0.1,0,0
1753549126.6702652,21,45,44,1,8,50,0,0,0,0,3.034275391450218,5.605717635216428,0.73,0.35,0.08,0,0
1753549126.6764836,32,33,29,4,8,147,3,5,2,2,4.608843065704708,4.918994563872829,0.63,0.16,0.17,3,1
1753549126.6790698,48,15,42,1,10,67,0,0,0,0,5.192905205265447,5.52088745116697,0.47,0.38,0.12,0,0
1753549126.6790698,27,37,48,2,4,8,0,0,0,0,3.0880470812028693,3.8171132201738853,0.56,0.3,0.19,0,0
1753549126.6790698,48,26,16,2,4,16,7,4,3,0,4.218498486812422,5.735347328431759,0.4,0.19,0.06,3,1
1753549126.6790698,48,22,21,3,4,71,0,0,0,0,4.401458012436143,4.433735994313611,0.72,0.35,0.1,0,0
1753549126.6790698,46,9,39,5,9,5,0,0,0,0,3.5167569186914913,3.7380338764611434,0.71,0.1,0.13,0,0
1753549126.6790698,92,35,26,3,10,314,7,5,2,2,4.401923845640598,4.263472976396553,0.37,0.14,0.2,2,1
1753549126.6790698,20,45,9,5,9,41,0,0,0,0,4.640792148029605,5.79137159220643,0.42,0.13,0.06,0,0
1753549126.6845016,53,8,44,5,8,62,0,0,0,0,4.779746257498591,3.7701718933971042,0.62,0.39,0.09,0,0
1753549126.6845016,96,8,49,0,3,228,4,5,0,0,5.278874335018153,4.761998294451997,0.67,0.26,0.13,1,1
1753549126.6845016,41,41,23,4,10,24,0,0,0,0,3.7447925586974367,4.376461584456598,0.65,0.22,0.15,0,0
1753549126.6845016,23,22,16,4,8,15,0,0,0,0,4.361480199712712,3.998841975848739,0.38,0.24,0.17,0,0
1753549126.6845016,90,49,16,3,7,112,3,2,3,0,5.206124707115894,5.887056841911319,0.36,0.1,0.07,3,1
1753549126.6845016,78,39,16,0,4,88,0,0,0,0,3.984898530200689,5.245148948859529,0.37,0.29,0.16,0,0
1753549126.6845016,93,8,47,5,9,84,0,0,0,0,4.684612531360651,3.459714986341186,0.66,0.18,0.08,0,0
1753549126.6845016,46,25,43,1,8,304,6,4,0,2,3.9510975463062135,4.865466417183052,0.58,0.1,0.19,5,1
1753549126.6845016,76,25,1,4,8,31,0,0,0,0,3.7790721392006983,4.88155019525685,0.59,0.35,0.06,0,0
1753549126.6845016,52,36,17,1,6,6,0,0,0,0,4.448288973991561,3.445500840443703,0.73,0.2,0.15,0,0
1753549126.6845016,73,19,8,4,10,474,6,4,1,1,3.9449850813878835,3.761831598872754,0.66,0.16,0.19,3,1
1753549126.6845016,91,47,33,3,9,33,0,0,0,0,3.820980944777069,3.1371470353786366,0.52,0.26,0.08,0,0
1753549126.6845016,95,18,15,2,7,26,0,0,0,0,5.414991844837473,5.598070261863491,0.48,0.13,0.05,0,0
1753549126.6845016,70,26,11,2,4,347,3,5,0,0,3.351015093976637,4.407370038823855,0.49,0.37,0.1,3,1
1753549126.6933432,91,23,9,2,7,81,0,0,0,0,4.664891184642812,4.8981068016259615,0.32,0.1,0.19,0,0
1753549126.694734,65,16,43,3,6,50,0,0,0,0,3.5720709896136573,4.6263726980375806,0.64,0.36,0.12,0,0
1753549126.694734,39,8,28,3,10,400,7,1,1,0,4.61642836280973,3.9350332514406077,0.45,0.36,0.16,3,1
1753549126.694734,24,32,16,5,8,50,0,0,0,0,5.484213559438487,3.5266356068340055,0.54,0.15,0.16,0,0
1753549126.694734,91,44,14,4,9,54,0,0,0,0,5.823632833299539,3.999313103434827,0.67,0.37,0.18,0,0
1753549126.694734,69,42,10,2,6,339,6,1,0,2,3.100168045182098,3.7800190598155226,0.58,0.11,0.09,5,1
1753549126.694734,63,19,11,3,9,34,0,0,0,0,3.4128441976766095,5.508752758430591,0.57,0.28,0.07,0,0
1753549126.694734,87,11,13,5,4,76,0,0,0,0,4.526657083113532,3.5882644312161593,0.54,0.3,0.06,0,0
1753549126.694734,43,48,20,1,9,325,5,4,3,1,4.165482617988951,3.0018454434901862,0.37,0.37,0.17,5,1
1753549126.694734,34,34,28,4,5,74,0,0,0,0,4.404309363291812,5.670502568324617,0.37,0.31,0.11,0,0
1753549126.7009065,77,9,18,5,7,20,0,0,0,0,4.833618987481026,5.539591437710021,0.72,0.3,0.17,0,0
1753549126.7020607,34,12,28,2,8,152,6,5,2,0,4.306770727883132,3.7035111649297088,0.62,0.24,0.08,5,1
1753549126.7020607,70,23,9,3,7,60,0,0,0,0,3.5411822277635245,3.702597283051502,0.45,0.22,0.19,0,0
1753549126.7020607,29,42,49,0,3,81,0,0,0,0,4.737967803964577,4.5438976604813295,0.51,0.37,0.07,0,0
1753549126.7020607,21,13,14,5,10,416,7,1,3,2,4.875999081644824,5.9426145546859415,0.34,0.12,0.1,2,1
1753549126.7020607,80,10,37,2,8,30,0,0,0,0,5.782951516358434,5.213032056973628,0.42,0.18,0.17,0,0
1753549126.7020607,34,15,35,1,7,71,0,0,0,0,5.852833836608234,5.690834201778753,0.56,0.23,0.18,0,0
1753549126.7020607,86,15,29,4,9,194,7,1,1,0,3.9544785278728236,5.286474606289062,0.47,0.24,0.12,1,1
1753549126.7020607,30,19,23,5,3,64,0,0,0,0,5.09709694636744,5.820643822466607,0.63,0.13,0.08,0,0
1753549126.7020607,60,30,50,5,9,97,0,0,0,0,5.306017358251879,4.085822113767832,0.34,0.14,0.15,0,0
1753549126.7020607,44,28,5,0,3,69,6,3,3,2,5.570722711603486,4.607244458285083,0.39,0.14,0.15,2,1
1753549126.709081,62,10,10,4,5,2,0,0,0,0,4.821287188165293,4.560334661409257,0.54,0.23,0.08,0,0
1753549126.709081,78,26,1,0,3,31,0,0,0,0,4.608932492157735,5.7291696908758905,0.67,0.15,0.08,0,0
1753549126.709081,74,22,48,5,9,233,2,5,0,1,5.503352460245409,5.486402186841704,0.46,0.12,0.15,1,1
1753549126.709081,76,24,42,3,5,87,0,0,0,0,5.64379045264725,3.053103617043757,0.47,0.16,0.17,0,0
1753549126.709081,34,13,26,4,10,21,0,0,0,0,5.076331489527798,5.202532725350352,0.52,0.17,0.2,0,0
1753549126.709081,64,48,21,4,3,72,7,5,1,2,5.4814449838562895,3.647371009219338,0.56,0.15,0.12,1,1
1753549126.709081,97,39,15,0,6,9,0,0,0,0,3.680147889795959,3.7141234776544323,0.42,0.1,0.14,0,0
1753549126.709081,47,35,24,2,7,1,0,0,0,0,4.461725137353886,4.877636767867576,0.52,0.28,0.19,0,0
1753549126.709081,82,38,41,2,8,486,4,4,2,2,4.542046005020083,4.968663122169282,0.69,0.17,0.06,4,1
1753549126.709081,48,22,2,4,5,59,0,0,0,0,3.8851762772846317,5.067622397374894,0.63,0.1,0.06,0,0
1753549126.709081,54,6,15,2,9,47,0,0,0,0,5.375723684038983,5.966703592408139,0.56,0.1,0.07,0,0
1753549126.71712,39,15,46,4,8,120,2,1,3,2,5.640614977876412,4.850496293984671,0.78,0.11,0.08,3,1
1753549126.71712,67,47,14,0,4,4,0,0,0,0,4.210539538210318,5.446880204308912,0.49,0.24,0.1,0,0
1753549126.71712,38,50,7,5,10,58,0,0,0,0,3.5473330335654314,3.3372538559634957,0.59,0.28,0.18,0,0
1753549126.71712,80,26,11,3,9,207,6,4,0,0,5.570891457205977,5.262405213536895,0.37,0.22,0.2,2,1
1753549126.71712,57,18,11,2,10,26,0,0,0,0,5.11502861104738,5.534222909672446,0.78,0.24,0.14,0,0
1753549126.71712,99,10,49,3,6,44,0,0,0,0,4.57775748382765,3.547876802061297,0.39,0.33,0.12,0,0
1753549126.71712,83,20,49,4,9,114,7,5,0,2,4.563237007510963,5.222790512557551,0.6,0.33,0.07,2,1
1753549126.71712,28,7,24,4,3,58,0,0,0,0,4.5477749353916295,5.966150899230457,0.36,0.1,0.19,0,0
1753549126.71712,80,39,43,2,4,24,0,0,0,0,3.6823742047775996,3.4018744108006587,0.64,0.15,0.19,0,0
1753549126.71712,44,40,47,4,9,28,5,2,1,0,4.742011773321798,5.160933898796438,0.35,0.24,0.2,3,1
1753549126.71712,93,17,17,3,8,46,0,0,0,0,3.040265250022114,5.526825787006164,0.4,0.11,0.17,0,0
1753549126.725477,95,37,46,5,8,43,0,0,0,0,5.158332708460726,5.837511214218211,0.56,0.28,0.08,0,0
1753549126.725477,90,43,16,5,7,331,5,3,0,1,4.212689440197411,5.185800257286428,0.62,0.11,0.15,3,1
1753549126.725477,52,16,48,1,5,91,0,0,0,0,3.7388936250607814,4.556488581545888,0.48,0.31,0.08,0,0
1753549126.725477,67,50,25,0,6,12,0,0,0,0,5.860117224074549,3.010184158628996,0.63,0.3,0.1,0,0
1753549126.725477,49,31,42,1,10,242,2,3,2,1,5.897975071628913,3.339561122239933,0.59,0.29,0.2,3,1
1753549126.729386,84,41,0,5,3,48,0,0,0,0,5.398161033052764,3.5302983612330765,0.39,0.16,0.08,0,0
1753549126.729386,63,21,8,5,10,22,0,0,0,0,3.9276187329059526,5.4832952474117915,0.33,0.35,0.07,0,0
1753549126.729386,53,47,48,4,3,84,2,5,2,0,4.326897566949011,5.793996496398703,0.45,0.21,0.18,3,1
1753549126.7313974,81,20,20,1,7,26,0,0,0,0,3.955346420156125,5.512337866496938,0.32,0.23,0.08,0,0
1753549126.7313974,25,36,7,4,3,30,0,0,0,0,4.519146216649299,5.097136866814377,0.65,0.34,0.19,0,0
1753549126.7334101,42,35,37,4,3,32,7,5,3,0,3.164383655845058,3.4631183381795756,0.38,0.29,0.06,5,1
1753549126.7334101,100,33,26,0,3,36,0,0,0,0,3.1827232270714307,3.3735971933220785,0.58,0.39,0.17,0,0
1753549126.7334101,33,16,36,1,5,18,0,0,0,0,4.257527188072913,4.327196153480678,0.69,0.14,0.1,0,0
1753549126.7354224,24,39,43,4,4,306,4,4,3,1,5.974407209734844,3.3016651984079814,0.61,0.17,0.19,5,1
1753549126.7354224,30,12,33,4,5,41,0,0,0,0,4.986449644045619,5.54590749757816,0.51,0.13,0.16,0,0
1753549126.7354224,69,48,13,1,3,25,0,0,0,0,4.387196105416152,3.183258554232371,0.64,0.17,0.18,0,0
1753549126.737434,37,34,41,1,8,127,4,4,3,2,4.570393381726312,3.4211569378722935,0.43,0.12,0.08,3,1
1753549126.737434,48,14,2,1,9,83,0,0,0,0,4.832252606987076,4.394341336146194,0.58,0.29,0.07,0,0
1753549126.737434,39,13,17,1,5,12,0,0,0,0,3.0653004764172715,3.0613489513152827,0.49,0.21,0.17,0,0
1753549126.7394419,66,46,13,0,9,285,2,5,2,1,5.718798344313068,4.527851088126722,0.56,0.29,0.15,5,1
1753549126.7394419,79,22,42,4,5,68,0,0,0,0,5.877013764566803,5.058387929335618,0.53,0.17,0.16,0,0
1753549126.7415395,43,6,11,1,5,17,0,0,0,0,5.001487797956508,3.2219008171988595,0.37,0.23,0.17,0,0
1753549126.7415395,27,37,4,3,9,344,5,4,1,1,5.257622367280585,3.5402051963276193,0.33,0.19,0.05,2,1
1753549126.7415395,82,32,50,5,3,42,0,0,0,0,5.33472457463312,5.964164987027796,0.35,0.34,0.14,0,0
1753549126.7415395,34,49,49,4,4,18,0,0,0,0,3.284588523784462,3.803236455176879,0.56,0.31,0.07,0,0
1753549126.7415395,47,11,45,2,5,143,2,4,2,2,5.923000561390308,3.7656910192446675,0.54,0.33,0.08,3,1
1753549126.7415395,52,29,21,3,6,49,0,0,0,0,5.062515040508433,3.0001875115323857,0.67,0.12,0.09,0,0
1753549126.7415395,32,16,22,0,3,26,0,0,0,0,4.411757827425053,4.466897586178978,0.76,0.39,0.19,0,0
1753549126.7415395,54,47,0,4,8,65,5,2,2,0,3.9731695221870087,3.448683643072626,0.3,0.28,0.18,3,1
1753549126.7415395,91,24,45,1,6,2,0,0,0,0,5.067857208893664,5.247224886526411,0.4,0.15,0.13,0,0
1753549126.7415395,55,20,25,2,4,7,0,0,0,0,5.301318444275093,5.583712340194932,0.64,0.12,0.11,0,0
1753549126.7498164,89,41,39,3,6,153,5,4,3,0,4.265262861207586,5.4371474274753915,0.75,0.12,0.07,1,1
1753549126.7498164,73,7,7,1,7,59,0,0,0,0,3.5190849876348063,3.1158894264811274,0.58,0.26,0.1,0,0
1753549126.751511,55,40,39,4,5,25,0,0,0,0,3.804139006720672,5.257410019583652,0.63,0.28,0.14,0,0
1753549126.752663,52,29,13,5,8,453,2,1,3,0,4.796858735144835,4.6348331402175695,0.68,0.16,0.06,3,1
1753549126.752663,88,34,20,3,6,35,0,0,0,0,4.935995645262322,4.121696211970255,0.69,0.26,0.17,0,0
1753549126.752663,80,18,23,3,4,60,0,0,0,0,3.3581757418390135,3.872356209771668,0.6,0.21,0.06,0,0
1753549126.752663,49,38,29,5,7,6,6,4,1,1,3.0272148896847626,4.4366020449554755,0.44,0.21,0.18,5,1
1753549126.752663,95,7,30,1,5,64,0,0,0,0,4.759645963884111,4.934166914357723,0.45,0.3,0.14,0,0
1753549126.752663,90,23,14,0,4,65,0,0,0,0,5.0282017293215215,5.07928168758888,0.45,0.38,0.09,0,0
1753549126.757905,49,38,22,4,9,235,2,2,3,2,3.2543983559973926,5.449632573027888,0.53,0.22,0.15,5,1
1753549126.7592025,29,45,34,1,9,56,0,0,0,0,3.501912393131203,4.46867287459806,0.47,0.18,0.17,0,0
1753549126.7601454,84,26,21,2,4,38,0,0,0,0,3.6979548563759987,5.22289508949395,0.43,0.21,0.15,0,0
